product,type,price,date
Seagate IronWolf 3.5 4TB 5900rpm 64MB SATA3 (ST4000VN008),Belső merevlemez,39704.76,2022-01-12
Seagate IronWolf 3.5 4TB 5900rpm 64MB SATA3 (ST4000VN008),Belső merevlemez,39561.55,2022-01-17
Seagate IronWolf 3.5 4TB 5900rpm 64MB SATA3 (ST4000VN008),Belső merevlemez,39633.35,2022-01-18
Seagate IronWolf 3.5 4TB 5900rpm 64MB SATA3 (ST4000VN008),Belső merevlemez,39542.5,2022-01-19
Western Digital Caviar Blue 3.5 1TB 7200rpm 64MB SATA3 (WD10EZEX),Belső merevlemez,26974,2012-07-11
Western Digital Caviar Blue 3.5 1TB 7200rpm 64MB SATA3 (WD10EZEX),Belső merevlemez,20118.06,2012-11-21
Western Digital Caviar Blue 3.5 1TB 7200rpm 64MB SATA3 (WD10EZEX),Belső merevlemez,19026.12,2013-04-03
Western Digital Caviar Blue 3.5 1TB 7200rpm 64MB SATA3 (WD10EZEX),Belső merevlemez,17232.21,2013-08-14
Western Digital Caviar Blue 3.5 1TB 7200rpm 64MB SATA3 (WD10EZEX),Belső merevlemez,16014.45,2013-12-25
Western Digital Caviar Blue 3.5 1TB 7200rpm 64MB SATA3 (WD10EZEX),Belső merevlemez,15292.55,2014-05-07
Western Digital Caviar Blue 3.5 1TB 7200rpm 64MB SATA3 (WD10EZEX),Belső merevlemez,15411.24,2014-09-17
Western Digital Caviar Blue 3.5 1TB 7200rpm 64MB SATA3 (WD10EZEX),Belső merevlemez,16941.39,2015-01-28
Western Digital Caviar Blue 3.5 1TB 7200rpm 64MB SATA3 (WD10EZEX),Belső merevlemez,16861.96,2015-06-10
Western Digital Caviar Blue 3.5 1TB 7200rpm 64MB SATA3 (WD10EZEX),Belső merevlemez,15867.7,2015-10-28
Western Digital Caviar Blue 3.5 1TB 7200rpm 64MB SATA3 (WD10EZEX),Belső merevlemez,15655.05,2016-03-09
Western Digital Caviar Blue 3.5 1TB 7200rpm 64MB SATA3 (WD10EZEX),Belső merevlemez,15380.05,2016-07-20
Western Digital Caviar Blue 3.5 1TB 7200rpm 64MB SATA3 (WD10EZEX),Belső merevlemez,16402.6,2016-11-30
Western Digital Caviar Blue 3.5 1TB 7200rpm 64MB SATA3 (WD10EZEX),Belső merevlemez,16040.27,2017-04-12
Western Digital Caviar Blue 3.5 1TB 7200rpm 64MB SATA3 (WD10EZEX),Belső merevlemez,14918.2,2017-08-23
Western Digital Caviar Blue 3.5 1TB 7200rpm 64MB SATA3 (WD10EZEX),Belső merevlemez,14518.59,2018-01-03
Western Digital Caviar Blue 3.5 1TB 7200rpm 64MB SATA3 (WD10EZEX),Belső merevlemez,13023.47,2018-05-16
Western Digital Caviar Blue 3.5 1TB 7200rpm 64MB SATA3 (WD10EZEX),Belső merevlemez,14031.05,2018-09-26
Western Digital Caviar Blue 3.5 1TB 7200rpm 64MB SATA3 (WD10EZEX),Belső merevlemez,14330.53,2019-02-13
Western Digital Caviar Blue 3.5 1TB 7200rpm 64MB SATA3 (WD10EZEX),Belső merevlemez,13149.61,2019-06-26
Western Digital Caviar Blue 3.5 1TB 7200rpm 64MB SATA3 (WD10EZEX),Belső merevlemez,13682.21,2019-11-06
Western Digital Caviar Blue 3.5 1TB 7200rpm 64MB SATA3 (WD10EZEX),Belső merevlemez,14015.77,2020-03-18
Western Digital Caviar Blue 3.5 1TB 7200rpm 64MB SATA3 (WD10EZEX),Belső merevlemez,14350.2,2020-07-29
Western Digital Caviar Blue 3.5 1TB 7200rpm 64MB SATA3 (WD10EZEX),Belső merevlemez,13918.21,2020-12-09
Western Digital Caviar Blue 3.5 1TB 7200rpm 64MB SATA3 (WD10EZEX),Belső merevlemez,13571.09,2021-04-21
Western Digital Caviar Blue 3.5 1TB 7200rpm 64MB SATA3 (WD10EZEX),Belső merevlemez,12981.59,2021-09-01
Western Digital Caviar Blue 3.5 1TB 7200rpm 64MB SATA3 (WD10EZEX),Belső merevlemez,13508.79,2022-01-12
Western Digital Caviar Blue 3.5 1TB 7200rpm 64MB SATA3 (WD10EZEX),Belső merevlemez,13714.73,2022-01-17
Western Digital Caviar Blue 3.5 1TB 7200rpm 64MB SATA3 (WD10EZEX),Belső merevlemez,13742.84,2022-01-18
Western Digital Caviar Blue 3.5 1TB 7200rpm 64MB SATA3 (WD10EZEX),Belső merevlemez,13711.96,2022-01-19
Western Digital Purple 3.5 4TB 5400rpm 64MB SATA3 (WD40PURZ),Belső merevlemez,45090,2017-06-21
Western Digital Purple 3.5 4TB 5400rpm 64MB SATA3 (WD40PURZ),Belső merevlemez,42741.28,2017-08-23
Western Digital Purple 3.5 4TB 5400rpm 64MB SATA3 (WD40PURZ),Belső merevlemez,40050.58,2017-10-25
Western Digital Purple 3.5 4TB 5400rpm 64MB SATA3 (WD40PURZ),Belső merevlemez,37865.32,2017-12-27
Western Digital Purple 3.5 4TB 5400rpm 64MB SATA3 (WD40PURZ),Belső merevlemez,36205.73,2018-02-28
Western Digital Purple 3.5 4TB 5400rpm 64MB SATA3 (WD40PURZ),Belső merevlemez,35575.92,2018-05-02
Western Digital Purple 3.5 4TB 5400rpm 64MB SATA3 (WD40PURZ),Belső merevlemez,38152.33,2018-07-11
Western Digital Purple 3.5 4TB 5400rpm 64MB SATA3 (WD40PURZ),Belső merevlemez,37744.19,2018-09-12
Western Digital Purple 3.5 4TB 5400rpm 64MB SATA3 (WD40PURZ),Belső merevlemez,38847.83,2018-11-14
Western Digital Purple 3.5 4TB 5400rpm 64MB SATA3 (WD40PURZ),Belső merevlemez,38741,2019-01-16
Western Digital Purple 3.5 4TB 5400rpm 64MB SATA3 (WD40PURZ),Belső merevlemez,37520.71,2019-03-20
Western Digital Purple 3.5 4TB 5400rpm 64MB SATA3 (WD40PURZ),Belső merevlemez,36853.03,2019-05-29
Western Digital Purple 3.5 4TB 5400rpm 64MB SATA3 (WD40PURZ),Belső merevlemez,34992.7,2019-07-31
Western Digital Purple 3.5 4TB 5400rpm 64MB SATA3 (WD40PURZ),Belső merevlemez,37392.04,2019-10-02
Western Digital Purple 3.5 4TB 5400rpm 64MB SATA3 (WD40PURZ),Belső merevlemez,35903.29,2019-12-04
Western Digital Purple 3.5 4TB 5400rpm 64MB SATA3 (WD40PURZ),Belső merevlemez,36397.86,2020-02-05
Western Digital Purple 3.5 4TB 5400rpm 64MB SATA3 (WD40PURZ),Belső merevlemez,39142.64,2020-04-15
Western Digital Purple 3.5 4TB 5400rpm 64MB SATA3 (WD40PURZ),Belső merevlemez,38311.39,2020-06-17
Western Digital Purple 3.5 4TB 5400rpm 64MB SATA3 (WD40PURZ),Belső merevlemez,37563.54,2020-08-19
Western Digital Purple 3.5 4TB 5400rpm 64MB SATA3 (WD40PURZ),Belső merevlemez,37851.88,2020-10-21
Western Digital Purple 3.5 4TB 5400rpm 64MB SATA3 (WD40PURZ),Belső merevlemez,36856.53,2020-12-23
Western Digital Purple 3.5 4TB 5400rpm 64MB SATA3 (WD40PURZ),Belső merevlemez,36530.43,2021-03-03
Western Digital Purple 3.5 4TB 5400rpm 64MB SATA3 (WD40PURZ),Belső merevlemez,36918.94,2021-05-05
Western Digital Purple 3.5 4TB 5400rpm 64MB SATA3 (WD40PURZ),Belső merevlemez,41089.45,2021-07-07
Western Digital Purple 3.5 4TB 5400rpm 64MB SATA3 (WD40PURZ),Belső merevlemez,39719.2,2021-09-08
Western Digital Purple 3.5 4TB 5400rpm 64MB SATA3 (WD40PURZ),Belső merevlemez,38394.1,2021-11-10
Western Digital Purple 3.5 4TB 5400rpm 64MB SATA3 (WD40PURZ),Belső merevlemez,37134.7,2022-01-12
Western Digital Purple 3.5 4TB 5400rpm 64MB SATA3 (WD40PURZ),Belső merevlemez,37336.9,2022-01-17
Western Digital Purple 3.5 4TB 5400rpm 64MB SATA3 (WD40PURZ),Belső merevlemez,37408.01,2022-01-18
Western Digital Purple 3.5 4TB 5400rpm 64MB SATA3 (WD40PURZ),Belső merevlemez,37584.62,2022-01-19
Seagate BarraCuda 3.5 2TB 7200rpm 256MB SATA3 (ST2000DM008),Belső merevlemez,23151.5,2018-05-30
Seagate BarraCuda 3.5 2TB 7200rpm 256MB SATA3 (ST2000DM008),Belső merevlemez,23730.75,2018-07-18
Seagate BarraCuda 3.5 2TB 7200rpm 256MB SATA3 (ST2000DM008),Belső merevlemez,22813.88,2018-09-05
Seagate BarraCuda 3.5 2TB 7200rpm 256MB SATA3 (ST2000DM008),Belső merevlemez,22120.55,2018-10-24
Seagate BarraCuda 3.5 2TB 7200rpm 256MB SATA3 (ST2000DM008),Belső merevlemez,20628.8,2018-12-19
Seagate BarraCuda 3.5 2TB 7200rpm 256MB SATA3 (ST2000DM008),Belső merevlemez,20224,2019-02-06
Seagate BarraCuda 3.5 2TB 7200rpm 256MB SATA3 (ST2000DM008),Belső merevlemez,20328.68,2019-03-27
Seagate BarraCuda 3.5 2TB 7200rpm 256MB SATA3 (ST2000DM008),Belső merevlemez,18764.32,2019-05-22
Seagate BarraCuda 3.5 2TB 7200rpm 256MB SATA3 (ST2000DM008),Belső merevlemez,18609.89,2019-07-10
Seagate BarraCuda 3.5 2TB 7200rpm 256MB SATA3 (ST2000DM008),Belső merevlemez,18942.53,2019-08-28
Seagate BarraCuda 3.5 2TB 7200rpm 256MB SATA3 (ST2000DM008),Belső merevlemez,19599.29,2019-10-23
Seagate BarraCuda 3.5 2TB 7200rpm 256MB SATA3 (ST2000DM008),Belső merevlemez,19738.59,2019-12-11
Seagate BarraCuda 3.5 2TB 7200rpm 256MB SATA3 (ST2000DM008),Belső merevlemez,19661.87,2020-01-29
Seagate BarraCuda 3.5 2TB 7200rpm 256MB SATA3 (ST2000DM008),Belső merevlemez,21197.4,2020-03-18
Seagate BarraCuda 3.5 2TB 7200rpm 256MB SATA3 (ST2000DM008),Belső merevlemez,21564.59,2020-05-13
Seagate BarraCuda 3.5 2TB 7200rpm 256MB SATA3 (ST2000DM008),Belső merevlemez,21915.57,2020-07-01
Seagate BarraCuda 3.5 2TB 7200rpm 256MB SATA3 (ST2000DM008),Belső merevlemez,20618.71,2020-08-19
Seagate BarraCuda 3.5 2TB 7200rpm 256MB SATA3 (ST2000DM008),Belső merevlemez,20706.77,2020-10-14
Seagate BarraCuda 3.5 2TB 7200rpm 256MB SATA3 (ST2000DM008),Belső merevlemez,20367.53,2020-12-02
Seagate BarraCuda 3.5 2TB 7200rpm 256MB SATA3 (ST2000DM008),Belső merevlemez,19588.27,2021-01-20
Seagate BarraCuda 3.5 2TB 7200rpm 256MB SATA3 (ST2000DM008),Belső merevlemez,18973.56,2021-03-17
Seagate BarraCuda 3.5 2TB 7200rpm 256MB SATA3 (ST2000DM008),Belső merevlemez,18825.28,2021-05-05
Seagate BarraCuda 3.5 2TB 7200rpm 256MB SATA3 (ST2000DM008),Belső merevlemez,18718.72,2021-06-23
Seagate BarraCuda 3.5 2TB 7200rpm 256MB SATA3 (ST2000DM008),Belső merevlemez,18519.18,2021-08-18
Seagate BarraCuda 3.5 2TB 7200rpm 256MB SATA3 (ST2000DM008),Belső merevlemez,18263.67,2021-10-06
Seagate BarraCuda 3.5 2TB 7200rpm 256MB SATA3 (ST2000DM008),Belső merevlemez,19310.92,2021-11-24
Seagate BarraCuda 3.5 2TB 7200rpm 256MB SATA3 (ST2000DM008),Belső merevlemez,19133.53,2022-01-12
Seagate BarraCuda 3.5 2TB 7200rpm 256MB SATA3 (ST2000DM008),Belső merevlemez,19142.44,2022-01-17
Seagate BarraCuda 3.5 2TB 7200rpm 256MB SATA3 (ST2000DM008),Belső merevlemez,19167.75,2022-01-18
Seagate BarraCuda 3.5 2TB 7200rpm 256MB SATA3 (ST2000DM008),Belső merevlemez,19079.66,2022-01-19
Seagate BarraCuda 4TB 5400rpm 256MB SATA3 SMR (ST4000DM004),Belső merevlemez,152700,2016-10-19
Seagate BarraCuda 4TB 5400rpm 256MB SATA3 SMR (ST4000DM004),Belső merevlemez,45064.33,2017-04-19
Seagate BarraCuda 4TB 5400rpm 256MB SATA3 SMR (ST4000DM004),Belső merevlemez,43626.67,2017-06-28
Seagate BarraCuda 4TB 5400rpm 256MB SATA3 SMR (ST4000DM004),Belső merevlemez,37994.42,2017-09-06
Seagate BarraCuda 4TB 5400rpm 256MB SATA3 SMR (ST4000DM004),Belső merevlemez,32126.77,2017-11-15
Seagate BarraCuda 4TB 5400rpm 256MB SATA3 SMR (ST4000DM004),Belső merevlemez,32116.11,2018-01-24
Seagate BarraCuda 4TB 5400rpm 256MB SATA3 SMR (ST4000DM004),Belső merevlemez,30729.85,2018-04-04
Seagate BarraCuda 4TB 5400rpm 256MB SATA3 SMR (ST4000DM004),Belső merevlemez,31675.24,2018-06-13
Seagate BarraCuda 4TB 5400rpm 256MB SATA3 SMR (ST4000DM004),Belső merevlemez,31759.6,2018-08-22
Seagate BarraCuda 4TB 5400rpm 256MB SATA3 SMR (ST4000DM004),Belső merevlemez,32204.68,2018-10-24
Seagate BarraCuda 4TB 5400rpm 256MB SATA3 SMR (ST4000DM004),Belső merevlemez,33230.76,2019-01-02
Seagate BarraCuda 4TB 5400rpm 256MB SATA3 SMR (ST4000DM004),Belső merevlemez,33752.32,2019-03-13
Seagate BarraCuda 4TB 5400rpm 256MB SATA3 SMR (ST4000DM004),Belső merevlemez,32268.56,2019-05-22
Seagate BarraCuda 4TB 5400rpm 256MB SATA3 SMR (ST4000DM004),Belső merevlemez,32464.25,2019-07-31
Seagate BarraCuda 4TB 5400rpm 256MB SATA3 SMR (ST4000DM004),Belső merevlemez,32948.59,2019-10-09
Seagate BarraCuda 4TB 5400rpm 256MB SATA3 SMR (ST4000DM004),Belső merevlemez,31432.13,2019-12-18
Seagate BarraCuda 4TB 5400rpm 256MB SATA3 SMR (ST4000DM004),Belső merevlemez,34186.64,2020-02-26
Seagate BarraCuda 4TB 5400rpm 256MB SATA3 SMR (ST4000DM004),Belső merevlemez,35431.8,2020-05-06
Seagate BarraCuda 4TB 5400rpm 256MB SATA3 SMR (ST4000DM004),Belső merevlemez,35300.46,2020-07-08
Seagate BarraCuda 4TB 5400rpm 256MB SATA3 SMR (ST4000DM004),Belső merevlemez,35037.1,2020-09-16
Seagate BarraCuda 4TB 5400rpm 256MB SATA3 SMR (ST4000DM004),Belső merevlemez,33933.65,2020-11-25
Seagate BarraCuda 4TB 5400rpm 256MB SATA3 SMR (ST4000DM004),Belső merevlemez,33082.82,2021-02-03
Seagate BarraCuda 4TB 5400rpm 256MB SATA3 SMR (ST4000DM004),Belső merevlemez,31534.24,2021-04-14
Seagate BarraCuda 4TB 5400rpm 256MB SATA3 SMR (ST4000DM004),Belső merevlemez,34451.8,2021-06-23
Seagate BarraCuda 4TB 5400rpm 256MB SATA3 SMR (ST4000DM004),Belső merevlemez,33712.24,2021-09-01
Seagate BarraCuda 4TB 5400rpm 256MB SATA3 SMR (ST4000DM004),Belső merevlemez,33390.18,2021-11-10
Seagate BarraCuda 4TB 5400rpm 256MB SATA3 SMR (ST4000DM004),Belső merevlemez,33136.29,2022-01-12
Seagate BarraCuda 4TB 5400rpm 256MB SATA3 SMR (ST4000DM004),Belső merevlemez,33451.16,2022-01-17
Seagate BarraCuda 4TB 5400rpm 256MB SATA3 SMR (ST4000DM004),Belső merevlemez,33610.64,2022-01-18
Seagate BarraCuda 4TB 5400rpm 256MB SATA3 SMR (ST4000DM004),Belső merevlemez,33578.14,2022-01-19
